timezero,location,target,value
20140518,HHS Region 8,1 wk ahead,0.553812
20140518,HHS Region 8,2 wk ahead,0.313055
20140518,HHS Region 8,3 wk ahead,0.578178
20140518,HHS Region 8,4 wk ahead,0.41578
20140518,HHS Region 8,Season peak percentage,3.6625
20140518,HHS Region 8,Season peak week,20131222
20140518,HHS Region 8,Season onset,20131201
20140525,HHS Region 8,1 wk ahead,0.313055
20140525,HHS Region 8,2 wk ahead,0.578178
20140525,HHS Region 8,3 wk ahead,0.41578
20140525,HHS Region 8,4 wk ahead,0.601304
20140525,HHS Region 8,Season peak percentage,3.6625
20140525,HHS Region 8,Season peak week,20131222
20140525,HHS Region 8,Season onset,20131201
20140601,HHS Region 8,1 wk ahead,0.578178
20140601,HHS Region 8,2 wk ahead,0.41578
20140601,HHS Region 8,3 wk ahead,0.601304
20140601,HHS Region 8,4 wk ahead,0.653074
20140601,HHS Region 8,Season peak percentage,3.6625
20140601,HHS Region 8,Season peak week,20131222
20140601,HHS Region 8,Season onset,20131201
20140608,HHS Region 8,1 wk ahead,0.41578
20140608,HHS Region 8,2 wk ahead,0.601304
20140608,HHS Region 8,3 wk ahead,0.653074
20140608,HHS Region 8,4 wk ahead,0.398048
20140608,HHS Region 8,Season peak percentage,3.6625
20140608,HHS Region 8,Season peak week,20131222
20140608,HHS Region 8,Season onset,20131201
20140615,HHS Region 8,1 wk ahead,0.601304
20140615,HHS Region 8,2 wk ahead,0.653074
20140615,HHS Region 8,3 wk ahead,0.398048
20140615,HHS Region 8,4 wk ahead,0.413482
20140615,HHS Region 8,Season peak percentage,3.6625
20140615,HHS Region 8,Season peak week,20131222
20140615,HHS Region 8,Season onset,20131201
20140622,HHS Region 8,1 wk ahead,0.653074
20140622,HHS Region 8,2 wk ahead,0.398048
20140622,HHS Region 8,3 wk ahead,0.413482
20140622,HHS Region 8,4 wk ahead,0.468005
20140622,HHS Region 8,Season peak percentage,3.6625
20140622,HHS Region 8,Season peak week,20131222
20140622,HHS Region 8,Season onset,20131201
20140629,HHS Region 8,1 wk ahead,0.398048
20140629,HHS Region 8,2 wk ahead,0.413482
20140629,HHS Region 8,3 wk ahead,0.468005
20140629,HHS Region 8,4 wk ahead,0.423257
20140629,HHS Region 8,Season peak percentage,3.6625
20140629,HHS Region 8,Season peak week,20131222
20140629,HHS Region 8,Season onset,20131201
20140706,HHS Region 8,1 wk ahead,0.413482
20140706,HHS Region 8,2 wk ahead,0.468005
20140706,HHS Region 8,3 wk ahead,0.423257
20140706,HHS Region 8,4 wk ahead,0.443939
20140706,HHS Region 8,Season peak percentage,3.6625
20140706,HHS Region 8,Season peak week,20131222
20140706,HHS Region 8,Season onset,20131201
20140713,HHS Region 8,1 wk ahead,0.468005
20140713,HHS Region 8,2 wk ahead,0.423257
20140713,HHS Region 8,3 wk ahead,0.443939
20140713,HHS Region 8,4 wk ahead,0.580092
20140713,HHS Region 8,Season peak percentage,3.6625
20140713,HHS Region 8,Season peak week,20131222
20140713,HHS Region 8,Season onset,20131201
20130721,HHS Region 9,1 wk ahead,1.08253
20130721,HHS Region 9,2 wk ahead,1.15876
20130721,HHS Region 9,3 wk ahead,1.10472
20130721,HHS Region 9,4 wk ahead,1.03191
20130721,HHS Region 9,Season peak percentage,4.64163
20130721,HHS Region 9,Season peak week,20140119
20130721,HHS Region 9,Season onset,20131215
20130728,HHS Region 9,1 wk ahead,1.15876
20130728,HHS Region 9,2 wk ahead,1.10472
20130728,HHS Region 9,3 wk ahead,1.03191
20130728,HHS Region 9,4 wk ahead,1.36851
20130728,HHS Region 9,Season peak percentage,4.64163
20130728,HHS Region 9,Season peak week,20140119
20130728,HHS Region 9,Season onset,20131215
20130804,HHS Region 9,1 wk ahead,1.10472
20130804,HHS Region 9,2 wk ahead,1.03191
20130804,HHS Region 9,3 wk ahead,1.36851
20130804,HHS Region 9,4 wk ahead,1.46948
20130804,HHS Region 9,Season peak percentage,4.64163
20130804,HHS Region 9,Season peak week,20140119
20130804,HHS Region 9,Season onset,20131215
20130811,HHS Region 9,1 wk ahead,1.03191
20130811,HHS Region 9,2 wk ahead,1.36851
20130811,HHS Region 9,3 wk ahead,1.46948
20130811,HHS Region 9,4 wk ahead,1.51529
20130811,HHS Region 9,Season peak percentage,4.64163
20130811,HHS Region 9,Season peak week,20140119
20130811,HHS Region 9,Season onset,20131215
20130818,HHS Region 9,1 wk ahead,1.36851
20130818,HHS Region 9,2 wk ahead,1.46948
20130818,HHS Region 9,3 wk ahead,1.51529
20130818,HHS Region 9,4 wk ahead,1.49047
20130818,HHS Region 9,Season peak percentage,4.64163
20130818,HHS Region 9,Season peak week,20140119
20130818,HHS Region 9,Season onset,20131215
20130825,HHS Region 9,1 wk ahead,1.46948
20130825,HHS Region 9,2 wk ahead,1.51529
20130825,HHS Region 9,3 wk ahead,1.49047
20130825,HHS Region 9,4 wk ahead,1.70996
20130825,HHS Region 9,Season peak percentage,4.64163
20130825,HHS Region 9,Season peak week,20140119
20130825,HHS Region 9,Season onset,20131215
20130901,HHS Region 9,1 wk ahead,1.51529
20130901,HHS Region 9,2 wk ahead,1.49047
20130901,HHS Region 9,3 wk ahead,1.70996
20130901,HHS Region 9,4 wk ahead,1.36535
20130901,HHS Region 9,Season peak percentage,4.64163
20130901,HHS Region 9,Season peak week,20140119
20130901,HHS Region 9,Season onset,20131215
20130908,HHS Region 9,1 wk ahead,1.49047
20130908,HHS Region 9,2 wk ahead,1.70996
20130908,HHS Region 9,3 wk ahead,1.36535
20130908,HHS Region 9,4 wk ahead,1.60314
20130908,HHS Region 9,Season peak percentage,4.64163
20130908,HHS Region 9,Season peak week,20140119
20130908,HHS Region 9,Season onset,20131215
20130915,HHS Region 9,1 wk ahead,1.70996
20130915,HHS Region 9,2 wk ahead,1.36535
20130915,HHS Region 9,3 wk ahead,1.60314
20130915,HHS Region 9,4 wk ahead,1.60277
20130915,HHS Region 9,Season peak percentage,4.64163
20130915,HHS Region 9,Season peak week,20140119
20130915,HHS Region 9,Season onset,20131215
20130922,HHS Region 9,1 wk ahead,1.36535
20130922,HHS Region 9,2 wk ahead,1.60314
20130922,HHS Region 9,3 wk ahead,1.60277
20130922,HHS Region 9,4 wk ahead,1.59993
20130922,HHS Region 9,Season peak percentage,4.64163
20130922,HHS Region 9,Season peak week,20140119
20130922,HHS Region 9,Season onset,20131215
20130929,HHS Region 9,1 wk ahead,1.60314
20130929,HHS Region 9,2 wk ahead,1.60277
20130929,HHS Region 9,3 wk ahead,1.59993
20130929,HHS Region 9,4 wk ahead,1.80107
20130929,HHS Region 9,Season peak percentage,4.64163
20130929,HHS Region 9,Season peak week,20140119
20130929,HHS Region 9,Season onset,20131215
20131006,HHS Region 9,1 wk ahead,1.60277
20131006,HHS Region 9,2 wk ahead,1.59993
20131006,HHS Region 9,3 wk ahead,1.80107
20131006,HHS Region 9,4 wk ahead,2.06682
20131006,HHS Region 9,Season peak percentage,4.64163
20131006,HHS Region 9,Season peak week,20140119
20131006,HHS Region 9,Season onset,20131215
20131013,HHS Region 9,1 wk ahead,1.59993
20131013,HHS Region 9,2 wk ahead,1.80107
20131013,HHS Region 9,3 wk ahead,2.06682
20131013,HHS Region 9,4 wk ahead,2.0459
20131013,HHS Region 9,Season peak percentage,4.64163
20131013,HHS Region 9,Season peak week,20140119
20131013,HHS Region 9,Season onset,20131215
20131020,HHS Region 9,1 wk ahead,1.80107
20131020,HHS Region 9,2 wk ahead,2.06682
20131020,HHS Region 9,3 wk ahead,2.0459
20131020,HHS Region 9,4 wk ahead,1.9743
20131020,HHS Region 9,Season peak percentage,4.64163
20131020,HHS Region 9,Season peak week,20140119
20131020,HHS Region 9,Season onset,20131215
20131027,HHS Region 9,1 wk ahead,2.06682
20131027,HHS Region 9,2 wk ahead,2.0459
20131027,HHS Region 9,3 wk ahead,1.9743
20131027,HHS Region 9,4 wk ahead,2.34894
20131027,HHS Region 9,Season peak percentage,4.64163
20131027,HHS Region 9,Season peak week,20140119
20131027,HHS Region 9,Season onset,20131215
20131103,HHS Region 9,1 wk ahead,2.0459
20131103,HHS Region 9,2 wk ahead,1.9743
20131103,HHS Region 9,3 wk ahead,2.34894
20131103,HHS Region 9,4 wk ahead,2.13631
20131103,HHS Region 9,Season peak percentage,4.64163
20131103,HHS Region 9,Season peak week,20140119
20131103,HHS Region 9,Season onset,20131215
20131110,HHS Region 9,1 wk ahead,1.9743
20131110,HHS Region 9,2 wk ahead,2.34894
20131110,HHS Region 9,3 wk ahead,2.13631
20131110,HHS Region 9,4 wk ahead,2.51824
20131110,HHS Region 9,Season peak percentage,4.64163
20131110,HHS Region 9,Season peak week,20140119
20131110,HHS Region 9,Season onset,20131215
20131117,HHS Region 9,1 wk ahead,2.34894
20131117,HHS Region 9,2 wk ahead,2.13631
20131117,HHS Region 9,3 wk ahead,2.51824
20131117,HHS Region 9,4 wk ahead,2.94052
20131117,HHS Region 9,Season peak percentage,4.64163
20131117,HHS Region 9,Season peak week,20140119
20131117,HHS Region 9,Season onset,20131215
20131124,HHS Region 9,1 wk ahead,2.13631
20131124,HHS Region 9,2 wk ahead,2.51824
20131124,HHS Region 9,3 wk ahead,2.94052
20131124,HHS Region 9,4 wk ahead,4.53268
20131124,HHS Region 9,Season peak percentage,4.64163
20131124,HHS Region 9,Season peak week,20140119
20131124,HHS Region 9,Season onset,20131215
20131201,HHS Region 9,1 wk ahead,2.51824
20131201,HHS Region 9,2 wk ahead,2.94052
20131201,HHS Region 9,3 wk ahead,4.53268
20131201,HHS Region 9,4 wk ahead,4.56574
20131201,HHS Region 9,Season peak percentage,4.64163
20131201,HHS Region 9,Season peak week,20140119
20131201,HHS Region 9,Season onset,20131215
20131208,HHS Region 9,1 wk ahead,2.94052
20131208,HHS Region 9,2 wk ahead,4.53268
20131208,HHS Region 9,3 wk ahead,4.56574
20131208,HHS Region 9,4 wk ahead,4.15641
20131208,HHS Region 9,Season peak percentage,4.64163
20131208,HHS Region 9,Season peak week,20140119
20131208,HHS Region 9,Season onset,20131215
20131215,HHS Region 9,1 wk ahead,4.53268
20131215,HHS Region 9,2 wk ahead,4.56574
20131215,HHS Region 9,3 wk ahead,4.15641
20131215,HHS Region 9,4 wk ahead,4.19337
20131215,HHS Region 9,Season peak percentage,4.64163
20131215,HHS Region 9,Season peak week,20140119
20131215,HHS Region 9,Season onset,20131215
20131222,HHS Region 9,1 wk ahead,4.56574
20131222,HHS Region 9,2 wk ahead,4.15641
20131222,HHS Region 9,3 wk ahead,4.19337
20131222,HHS Region 9,4 wk ahead,4.64163
20131222,HHS Region 9,Season peak percentage,4.64163
20131222,HHS Region 9,Season peak week,20140119
20131222,HHS Region 9,Season onset,20131215
20131229,HHS Region 9,1 wk ahead,4.15641
20131229,HHS Region 9,2 wk ahead,4.19337
20131229,HHS Region 9,3 wk ahead,4.64163
20131229,HHS Region 9,4 wk ahead,4.0091
20131229,HHS Region 9,Season peak percentage,4.64163
20131229,HHS Region 9,Season peak week,20140119
20131229,HHS Region 9,Season onset,20131215
20140105,HHS Region 9,1 wk ahead,4.19337
20140105,HHS Region 9,2 wk ahead,4.64163
20140105,HHS Region 9,3 wk ahead,4.0091
20140105,HHS Region 9,4 wk ahead,3.61715
20140105,HHS Region 9,Season peak percentage,4.64163
20140105,HHS Region 9,Season peak week,20140119
20140105,HHS Region 9,Season onset,20131215
20140112,HHS Region 9,1 wk ahead,4.64163
20140112,HHS Region 9,2 wk ahead,4.0091
20140112,HHS Region 9,3 wk ahead,3.61715
20140112,HHS Region 9,4 wk ahead,3.26964
20140112,HHS Region 9,Season peak percentage,4.64163
20140112,HHS Region 9,Season peak week,20140119
20140112,HHS Region 9,Season onset,20131215
20140119,HHS Region 9,1 wk ahead,4.0091
20140119,HHS Region 9,2 wk ahead,3.61715
20140119,HHS Region 9,3 wk ahead,3.26964
20140119,HHS Region 9,4 wk ahead,3.20835
20140119,HHS Region 9,Season peak percentage,4.64163
20140119,HHS Region 9,Season peak week,20140119
20140119,HHS Region 9,Season onset,20131215
20140126,HHS Region 9,1 wk ahead,3.61715
20140126,HHS Region 9,2 wk ahead,3.26964
20140126,HHS Region 9,3 wk ahead,3.20835
20140126,HHS Region 9,4 wk ahead,2.90276
20140126,HHS Region 9,Season peak percentage,4.64163
20140126,HHS Region 9,Season peak week,20140119
20140126,HHS Region 9,Season onset,20131215
20140202,HHS Region 9,1 wk ahead,3.26964
20140202,HHS Region 9,2 wk ahead,3.20835
20140202,HHS Region 9,3 wk ahead,2.90276
20140202,HHS Region 9,4 wk ahead,2.59216
20140202,HHS Region 9,Season peak percentage,4.64163
20140202,HHS Region 9,Season peak week,20140119
20140202,HHS Region 9,Season onset,20131215
20140209,HHS Region 9,1 wk ahead,3.20835
20140209,HHS Region 9,2 wk ahead,2.90276
20140209,HHS Region 9,3 wk ahead,2.59216
20140209,HHS Region 9,4 wk ahead,2.19768
20140209,HHS Region 9,Season peak percentage,4.64163
20140209,HHS Region 9,Season peak week,20140119
20140209,HHS Region 9,Season onset,20131215
20140216,HHS Region 9,1 wk ahead,2.90276
20140216,HHS Region 9,2 wk ahead,2.59216
20140216,HHS Region 9,3 wk ahead,2.19768
20140216,HHS Region 9,4 wk ahead,2.19878
20140216,HHS Region 9,Season peak percentage,4.64163
20140216,HHS Region 9,Season peak week,20140119
20140216,HHS Region 9,Season onset,20131215
20140223,HHS Region 9,1 wk ahead,2.59216
20140223,HHS Region 9,2 wk ahead,2.19768
20140223,HHS Region 9,3 wk ahead,2.19878
20140223,HHS Region 9,4 wk ahead,1.85634
20140223,HHS Region 9,Season peak percentage,4.64163
20140223,HHS Region 9,Season peak week,20140119
20140223,HHS Region 9,Season onset,20131215
20140302,HHS Region 9,1 wk ahead,2.19768
20140302,HHS Region 9,2 wk ahead,2.19878
20140302,HHS Region 9,3 wk ahead,1.85634
20140302,HHS Region 9,4 wk ahead,1.87645
20140302,HHS Region 9,Season peak percentage,4.64163
20140302,HHS Region 9,Season peak week,20140119
20140302,HHS Region 9,Season onset,20131215
20140309,HHS Region 9,1 wk ahead,2.19878
20140309,HHS Region 9,2 wk ahead,1.85634
20140309,HHS Region 9,3 wk ahead,1.87645
20140309,HHS Region 9,4 wk ahead,1.74535
20140309,HHS Region 9,Season peak percentage,4.64163
20140309,HHS Region 9,Season peak week,20140119
20140309,HHS Region 9,Season onset,20131215
20140316,HHS Region 9,1 wk ahead,1.85634
20140316,HHS Region 9,2 wk ahead,1.87645
20140316,HHS Region 9,3 wk ahead,1.74535
20140316,HHS Region 9,4 wk ahead,1.81881
20140316,HHS Region 9,Season peak percentage,4.64163
20140316,HHS Region 9,Season peak week,20140119
20140316,HHS Region 9,Season onset,20131215
20140323,HHS Region 9,1 wk ahead,1.87645
20140323,HHS Region 9,2 wk ahead,1.74535
20140323,HHS Region 9,3 wk ahead,1.81881
20140323,HHS Region 9,4 wk ahead,1.72456
20140323,HHS Region 9,Season peak percentage,4.64163
20140323,HHS Region 9,Season peak week,20140119
20140323,HHS Region 9,Season onset,20131215
20140330,HHS Region 9,1 wk ahead,1.74535
20140330,HHS Region 9,2 wk ahead,1.81881
20140330,HHS Region 9,3 wk ahead,1.72456
20140330,HHS Region 9,4 wk ahead,1.63584
20140330,HHS Region 9,Season peak percentage,4.64163
20140330,HHS Region 9,Season peak week,20140119
20140330,HHS Region 9,Season onset,20131215
20140406,HHS Region 9,1 wk ahead,1.81881
20140406,HHS Region 9,2 wk ahead,1.72456
20140406,HHS Region 9,3 wk ahead,1.63584
20140406,HHS Region 9,4 wk ahead,1.67282
20140406,HHS Region 9,Season peak percentage,4.64163
20140406,HHS Region 9,Season peak week,20140119
20140406,HHS Region 9,Season onset,20131215
20140413,HHS Region 9,1 wk ahead,1.72456
20140413,HHS Region 9,2 wk ahead,1.63584
20140413,HHS Region 9,3 wk ahead,1.67282
20140413,HHS Region 9,4 wk ahead,1.73996
20140413,HHS Region 9,Season peak percentage,4.64163
20140413,HHS Region 9,Season peak week,20140119
20140413,HHS Region 9,Season onset,20131215
20140420,HHS Region 9,1 wk ahead,1.63584
20140420,HHS Region 9,2 wk ahead,1.67282
20140420,HHS Region 9,3 wk ahead,1.73996
20140420,HHS Region 9,4 wk ahead,1.93795
20140420,HHS Region 9,Season peak percentage,4.64163
20140420,HHS Region 9,Season peak week,20140119
20140420,HHS Region 9,Season onset,20131215
20140427,HHS Region 9,1 wk ahead,1.67282
20140427,HHS Region 9,2 wk ahead,1.73996
20140427,HHS Region 9,3 wk ahead,1.93795
20140427,HHS Region 9,4 wk ahead,1.75837
20140427,HHS Region 9,Season peak percentage,4.64163
20140427,HHS Region 9,Season peak week,20140119
20140427,HHS Region 9,Season onset,20131215
20140504,HHS Region 9,1 wk ahead,1.73996
20140504,HHS Region 9,2 wk ahead,1.93795
20140504,HHS Region 9,3 wk ahead,1.75837
20140504,HHS Region 9,4 wk ahead,1.692
20140504,HHS Region 9,Season peak percentage,4.64163
20140504,HHS Region 9,Season peak week,20140119
20140504,HHS Region 9,Season onset,20131215
20140511,HHS Region 9,1 wk ahead,1.93795
20140511,HHS Region 9,2 wk ahead,1.75837
20140511,HHS Region 9,3 wk ahead,1.692
20140511,HHS Region 9,4 wk ahead,1.66181
20140511,HHS Region 9,Season peak percentage,4.64163
20140511,HHS Region 9,Season peak week,20140119
20140511,HHS Region 9,Season onset,20131215
20140518,HHS Region 9,1 wk ahead,1.75837
20140518,HHS Region 9,2 wk ahead,1.692
20140518,HHS Region 9,3 wk ahead,1.66181
20140518,HHS Region 9,4 wk ahead,1.56216
20140518,HHS Region 9,Season peak percentage,4.64163
20140518,HHS Region 9,Season peak week,20140119
20140518,HHS Region 9,Season onset,20131215
20140525,HHS Region 9,1 wk ahead,1.692
20140525,HHS Region 9,2 wk ahead,1.66181
20140525,HHS Region 9,3 wk ahead,1.56216
20140525,HHS Region 9,4 wk ahead,1.57548
20140525,HHS Region 9,Season peak percentage,4.64163
20140525,HHS Region 9,Season peak week,20140119
20140525,HHS Region 9,Season onset,20131215
20140601,HHS Region 9,1 wk ahead,1.66181
20140601,HHS Region 9,2 wk ahead,1.56216
20140601,HHS Region 9,3 wk ahead,1.57548
20140601,HHS Region 9,4 wk ahead,1.58372
20140601,HHS Region 9,Season peak percentage,4.64163
20140601,HHS Region 9,Season peak week,20140119
20140601,HHS Region 9,Season onset,20131215
20140608,HHS Region 9,1 wk ahead,1.56216
20140608,HHS Region 9,2 wk ahead,1.57548
20140608,HHS Region 9,3 wk ahead,1.58372
20140608,HHS Region 9,4 wk ahead,1.32916
20140608,HHS Region 9,Season peak percentage,4.64163
20140608,HHS Region 9,Season peak week,20140119
20140608,HHS Region 9,Season onset,20131215
20140615,HHS Region 9,1 wk ahead,1.57548
20140615,HHS Region 9,2 wk ahead,1.58372
20140615,HHS Region 9,3 wk ahead,1.32916
20140615,HHS Region 9,4 wk ahead,1.34247
20140615,HHS Region 9,Season peak percentage,4.64163
20140615,HHS Region 9,Season peak week,20140119
20140615,HHS Region 9,Season onset,20131215
20140622,HHS Region 9,1 wk ahead,1.58372
20140622,HHS Region 9,2 wk ahead,1.32916
20140622,HHS Region 9,3 wk ahead,1.34247
20140622,HHS Region 9,4 wk ahead,1.16051
20140622,HHS Region 9,Season peak percentage,4.64163
20140622,HHS Region 9,Season peak week,20140119
20140622,HHS Region 9,Season onset,20131215
20140629,HHS Region 9,1 wk ahead,1.32916
20140629,HHS Region 9,2 wk ahead,1.34247
20140629,HHS Region 9,3 wk ahead,1.16051
20140629,HHS Region 9,4 wk ahead,1.1291
20140629,HHS Region 9,Season peak percentage,4.64163
20140629,HHS Region 9,Season peak week,20140119
20140629,HHS Region 9,Season onset,20131215
20140706,HHS Region 9,1 wk ahead,1.34247
20140706,HHS Region 9,2 wk ahead,1.16051
20140706,HHS Region 9,3 wk ahead,1.1291
20140706,HHS Region 9,4 wk ahead,0.96479
20140706,HHS Region 9,Season peak percentage,4.64163
20140706,HHS Region 9,Season peak week,20140119
20140706,HHS Region 9,Season onset,20131215
20140713,HHS Region 9,1 wk ahead,1.16051
20140713,HHS Region 9,2 wk ahead,1.1291
20140713,HHS Region 9,3 wk ahead,0.96479
20140713,HHS Region 9,4 wk ahead,0.983098
20140713,HHS Region 9,Season peak percentage,4.64163
20140713,HHS Region 9,Season peak week,20140119
20140713,HHS Region 9,Season onset,20131215
20130721,HHS Region 10,1 wk ahead,0.196758
20130721,HHS Region 10,2 wk ahead,0.212315
20130721,HHS Region 10,3 wk ahead,0.123412
20130721,HHS Region 10,4 wk ahead,0.127551
20130721,HHS Region 10,Season peak percentage,3.99164
20130721,HHS Region 10,Season peak week,20131229
20130721,HHS Region 10,Season onset,20131215
20130728,HHS Region 10,1 wk ahead,0.212315
