timezero,unit,target,value
2017-07-02,HHS Region 6,4 wk ahead,1.15229
2017-07-02,HHS Region 6,Season peak percentage,9.87589
2017-07-02,HHS Region 6,Season peak week,2017-02-05
2017-07-02,HHS Region 6,Season onset,2017-01-08
2017-07-09,HHS Region 6,1 wk ahead,1.20983
2017-07-09,HHS Region 6,2 wk ahead,1.14309
2017-07-09,HHS Region 6,3 wk ahead,1.15229
2017-07-09,HHS Region 6,4 wk ahead,0.96867
2017-07-09,HHS Region 6,Season peak percentage,9.87589
2017-07-09,HHS Region 6,Season peak week,2017-02-05
2017-07-09,HHS Region 6,Season onset,2017-01-08
2017-07-16,HHS Region 6,1 wk ahead,1.14309
2017-07-16,HHS Region 6,2 wk ahead,1.15229
2017-07-16,HHS Region 6,3 wk ahead,0.96867
2017-07-16,HHS Region 6,4 wk ahead,1.02289
2017-07-16,HHS Region 6,Season peak percentage,9.87589
2017-07-16,HHS Region 6,Season peak week,2017-02-05
2017-07-16,HHS Region 6,Season onset,2017-01-08
2016-07-24,HHS Region 7,1 wk ahead,0.222125
2016-07-24,HHS Region 7,2 wk ahead,0.279177
2016-07-24,HHS Region 7,3 wk ahead,0.141758
2016-07-24,HHS Region 7,4 wk ahead,0.283671
2016-07-24,HHS Region 7,Season peak percentage,6.35948
2016-07-24,HHS Region 7,Season peak week,2017-02-05
2016-07-24,HHS Region 7,Season onset,2016-12-25
2016-07-31,HHS Region 7,1 wk ahead,0.279177
2016-07-31,HHS Region 7,2 wk ahead,0.141758
2016-07-31,HHS Region 7,3 wk ahead,0.283671
2016-07-31,HHS Region 7,4 wk ahead,0.29973
2016-07-31,HHS Region 7,Season peak percentage,6.35948
2016-07-31,HHS Region 7,Season peak week,2017-02-05
2016-07-31,HHS Region 7,Season onset,2016-12-25
2016-08-07,HHS Region 7,1 wk ahead,0.141758
2016-08-07,HHS Region 7,2 wk ahead,0.283671
2016-08-07,HHS Region 7,3 wk ahead,0.29973
2016-08-07,HHS Region 7,4 wk ahead,0.428906
2016-08-07,HHS Region 7,Season peak percentage,6.35948
2016-08-07,HHS Region 7,Season peak week,2017-02-05
2016-08-07,HHS Region 7,Season onset,2016-12-25
2016-08-14,HHS Region 7,1 wk ahead,0.283671
2016-08-14,HHS Region 7,2 wk ahead,0.29973
2016-08-14,HHS Region 7,3 wk ahead,0.428906
2016-08-14,HHS Region 7,4 wk ahead,0.273509
2016-08-14,HHS Region 7,Season peak percentage,6.35948
2016-08-14,HHS Region 7,Season peak week,2017-02-05
2016-08-14,HHS Region 7,Season onset,2016-12-25
2016-08-21,HHS Region 7,1 wk ahead,0.29973
2016-08-21,HHS Region 7,2 wk ahead,0.428906
2016-08-21,HHS Region 7,3 wk ahead,0.273509
2016-08-21,HHS Region 7,4 wk ahead,0.360435
2016-08-21,HHS Region 7,Season peak percentage,6.35948
2016-08-21,HHS Region 7,Season peak week,2017-02-05
2016-08-21,HHS Region 7,Season onset,2016-12-25
2016-08-28,HHS Region 7,1 wk ahead,0.428906
2016-08-28,HHS Region 7,2 wk ahead,0.273509
2016-08-28,HHS Region 7,3 wk ahead,0.360435
2016-08-28,HHS Region 7,4 wk ahead,0.286907
2016-08-28,HHS Region 7,Season peak percentage,6.35948
2016-08-28,HHS Region 7,Season peak week,2017-02-05
2016-08-28,HHS Region 7,Season onset,2016-12-25
2016-09-04,HHS Region 7,1 wk ahead,0.273509
2016-09-04,HHS Region 7,2 wk ahead,0.360435
2016-09-04,HHS Region 7,3 wk ahead,0.286907
2016-09-04,HHS Region 7,4 wk ahead,0.600404
2016-09-04,HHS Region 7,Season peak percentage,6.35948
2016-09-04,HHS Region 7,Season peak week,2017-02-05
2016-09-04,HHS Region 7,Season onset,2016-12-25
2016-09-11,HHS Region 7,1 wk ahead,0.360435
2016-09-11,HHS Region 7,2 wk ahead,0.286907
2016-09-11,HHS Region 7,3 wk ahead,0.600404
2016-09-11,HHS Region 7,4 wk ahead,0.694833
2016-09-11,HHS Region 7,Season peak percentage,6.35948
2016-09-11,HHS Region 7,Season peak week,2017-02-05
2016-09-11,HHS Region 7,Season onset,2016-12-25
2016-09-18,HHS Region 7,1 wk ahead,0.286907
2016-09-18,HHS Region 7,2 wk ahead,0.600404
2016-09-18,HHS Region 7,3 wk ahead,0.694833
2016-09-18,HHS Region 7,4 wk ahead,0.77907
2016-09-18,HHS Region 7,Season peak percentage,6.35948
2016-09-18,HHS Region 7,Season peak week,2017-02-05
2016-09-18,HHS Region 7,Season onset,2016-12-25
2016-09-25,HHS Region 7,1 wk ahead,0.600404
2016-09-25,HHS Region 7,2 wk ahead,0.694833
2016-09-25,HHS Region 7,3 wk ahead,0.77907
2016-09-25,HHS Region 7,4 wk ahead,0.692503
2016-09-25,HHS Region 7,Season peak percentage,6.35948
2016-09-25,HHS Region 7,Season peak week,2017-02-05
2016-09-25,HHS Region 7,Season onset,2016-12-25
2016-10-02,HHS Region 7,1 wk ahead,0.694833
2016-10-02,HHS Region 7,2 wk ahead,0.77907
2016-10-02,HHS Region 7,3 wk ahead,0.692503
2016-10-02,HHS Region 7,4 wk ahead,0.842297
2016-10-02,HHS Region 7,Season peak percentage,6.35948
2016-10-02,HHS Region 7,Season peak week,2017-02-05
2016-10-02,HHS Region 7,Season onset,2016-12-25
2016-10-09,HHS Region 7,1 wk ahead,0.77907
2016-10-09,HHS Region 7,2 wk ahead,0.692503
2016-10-09,HHS Region 7,3 wk ahead,0.842297
2016-10-09,HHS Region 7,4 wk ahead,0.915289
2016-10-09,HHS Region 7,Season peak percentage,6.35948
2016-10-09,HHS Region 7,Season peak week,2017-02-05
2016-10-09,HHS Region 7,Season onset,2016-12-25
2016-10-16,HHS Region 7,1 wk ahead,0.692503
2016-10-16,HHS Region 7,2 wk ahead,0.842297
2016-10-16,HHS Region 7,3 wk ahead,0.915289
2016-10-16,HHS Region 7,4 wk ahead,0.969142
2016-10-16,HHS Region 7,Season peak percentage,6.35948
2016-10-16,HHS Region 7,Season peak week,2017-02-05
2016-10-16,HHS Region 7,Season onset,2016-12-25
2016-10-23,HHS Region 7,1 wk ahead,0.842297
2016-10-23,HHS Region 7,2 wk ahead,0.915289
2016-10-23,HHS Region 7,3 wk ahead,0.969142
2016-10-23,HHS Region 7,4 wk ahead,1.42912
2016-10-23,HHS Region 7,Season peak percentage,6.35948
2016-10-23,HHS Region 7,Season peak week,2017-02-05
2016-10-23,HHS Region 7,Season onset,2016-12-25
2016-10-30,HHS Region 7,1 wk ahead,0.915289
2016-10-30,HHS Region 7,2 wk ahead,0.969142
2016-10-30,HHS Region 7,3 wk ahead,1.42912
2016-10-30,HHS Region 7,4 wk ahead,1.38821
2016-10-30,HHS Region 7,Season peak percentage,6.35948
2016-10-30,HHS Region 7,Season peak week,2017-02-05
2016-10-30,HHS Region 7,Season onset,2016-12-25
2016-11-06,HHS Region 7,1 wk ahead,0.969142
2016-11-06,HHS Region 7,2 wk ahead,1.42912
2016-11-06,HHS Region 7,3 wk ahead,1.38821
2016-11-06,HHS Region 7,4 wk ahead,1.26835
2016-11-06,HHS Region 7,Season peak percentage,6.35948
2016-11-06,HHS Region 7,Season peak week,2017-02-05
2016-11-06,HHS Region 7,Season onset,2016-12-25
2016-11-13,HHS Region 7,1 wk ahead,1.42912
2016-11-13,HHS Region 7,2 wk ahead,1.38821
2016-11-13,HHS Region 7,3 wk ahead,1.26835
2016-11-13,HHS Region 7,4 wk ahead,1.26776
2016-11-13,HHS Region 7,Season peak percentage,6.35948
2016-11-13,HHS Region 7,Season peak week,2017-02-05
2016-11-13,HHS Region 7,Season onset,2016-12-25
2016-11-20,HHS Region 7,1 wk ahead,1.38821
2016-11-20,HHS Region 7,2 wk ahead,1.26835
2016-11-20,HHS Region 7,3 wk ahead,1.26776
2016-11-20,HHS Region 7,4 wk ahead,1.75768
2016-11-20,HHS Region 7,Season peak percentage,6.35948
2016-11-20,HHS Region 7,Season peak week,2017-02-05
2016-11-20,HHS Region 7,Season onset,2016-12-25
2016-11-27,HHS Region 7,1 wk ahead,1.26835
2016-11-27,HHS Region 7,2 wk ahead,1.26776
2016-11-27,HHS Region 7,3 wk ahead,1.75768
2016-11-27,HHS Region 7,4 wk ahead,2.69374
2016-11-27,HHS Region 7,Season peak percentage,6.35948
2016-11-27,HHS Region 7,Season peak week,2017-02-05
2016-11-27,HHS Region 7,Season onset,2016-12-25
2016-12-04,HHS Region 7,1 wk ahead,1.26776
2016-12-04,HHS Region 7,2 wk ahead,1.75768
2016-12-04,HHS Region 7,3 wk ahead,2.69374
2016-12-04,HHS Region 7,4 wk ahead,2.90667
2016-12-04,HHS Region 7,Season peak percentage,6.35948
2016-12-04,HHS Region 7,Season peak week,2017-02-05
2016-12-04,HHS Region 7,Season onset,2016-12-25
2016-12-11,HHS Region 7,1 wk ahead,1.75768
2016-12-11,HHS Region 7,2 wk ahead,2.69374
2016-12-11,HHS Region 7,3 wk ahead,2.90667
2016-12-11,HHS Region 7,4 wk ahead,2.75581
2016-12-11,HHS Region 7,Season peak percentage,6.35948
2016-12-11,HHS Region 7,Season peak week,2017-02-05
2016-12-11,HHS Region 7,Season onset,2016-12-25
2016-12-18,HHS Region 7,1 wk ahead,2.69374
2016-12-18,HHS Region 7,2 wk ahead,2.90667
2016-12-18,HHS Region 7,3 wk ahead,2.75581
2016-12-18,HHS Region 7,4 wk ahead,3.46528
2016-12-18,HHS Region 7,Season peak percentage,6.35948
2016-12-18,HHS Region 7,Season peak week,2017-02-05
2016-12-18,HHS Region 7,Season onset,2016-12-25
2016-12-25,HHS Region 7,1 wk ahead,2.90667
2016-12-25,HHS Region 7,2 wk ahead,2.75581
2016-12-25,HHS Region 7,3 wk ahead,3.46528
2016-12-25,HHS Region 7,4 wk ahead,4.56991
2016-12-25,HHS Region 7,Season peak percentage,6.35948
2016-12-25,HHS Region 7,Season peak week,2017-02-05
2016-12-25,HHS Region 7,Season onset,2016-12-25
2017-01-01,HHS Region 7,1 wk ahead,2.75581
2017-01-01,HHS Region 7,2 wk ahead,3.46528
2017-01-01,HHS Region 7,3 wk ahead,4.56991
2017-01-01,HHS Region 7,4 wk ahead,5.52653
2017-01-01,HHS Region 7,Season peak percentage,6.35948
2017-01-01,HHS Region 7,Season peak week,2017-02-05
2017-01-01,HHS Region 7,Season onset,2016-12-25
2017-01-08,HHS Region 7,1 wk ahead,3.46528
2017-01-08,HHS Region 7,2 wk ahead,4.56991
2017-01-08,HHS Region 7,3 wk ahead,5.52653
2017-01-08,HHS Region 7,4 wk ahead,6.35948
2017-01-08,HHS Region 7,Season peak percentage,6.35948
2017-01-08,HHS Region 7,Season peak week,2017-02-05
2017-01-08,HHS Region 7,Season onset,2016-12-25
2017-01-15,HHS Region 7,1 wk ahead,4.56991
2017-01-15,HHS Region 7,2 wk ahead,5.52653
2017-01-15,HHS Region 7,3 wk ahead,6.35948
2017-01-15,HHS Region 7,4 wk ahead,4.91892
2017-01-15,HHS Region 7,Season peak percentage,6.35948
2017-01-15,HHS Region 7,Season peak week,2017-02-05
2017-01-15,HHS Region 7,Season onset,2016-12-25
2017-01-22,HHS Region 7,1 wk ahead,5.52653
2017-01-22,HHS Region 7,2 wk ahead,6.35948
2017-01-22,HHS Region 7,3 wk ahead,4.91892
2017-01-22,HHS Region 7,4 wk ahead,4.04323
2017-01-22,HHS Region 7,Season peak percentage,6.35948
2017-01-22,HHS Region 7,Season peak week,2017-02-05
2017-01-22,HHS Region 7,Season onset,2016-12-25
2017-01-29,HHS Region 7,1 wk ahead,6.35948
2017-01-29,HHS Region 7,2 wk ahead,4.91892
2017-01-29,HHS Region 7,3 wk ahead,4.04323
2017-01-29,HHS Region 7,4 wk ahead,2.82773
2017-01-29,HHS Region 7,Season peak percentage,6.35948
2017-01-29,HHS Region 7,Season peak week,2017-02-05
2017-01-29,HHS Region 7,Season onset,2016-12-25
2017-02-05,HHS Region 7,1 wk ahead,4.91892
2017-02-05,HHS Region 7,2 wk ahead,4.04323
2017-02-05,HHS Region 7,3 wk ahead,2.82773
2017-02-05,HHS Region 7,4 wk ahead,2.76664
2017-02-05,HHS Region 7,Season peak percentage,6.35948
2017-02-05,HHS Region 7,Season peak week,2017-02-05
2017-02-05,HHS Region 7,Season onset,2016-12-25
2017-02-12,HHS Region 7,1 wk ahead,4.04323
2017-02-12,HHS Region 7,2 wk ahead,2.82773
2017-02-12,HHS Region 7,3 wk ahead,2.76664
2017-02-12,HHS Region 7,4 wk ahead,2.39066
2017-02-12,HHS Region 7,Season peak percentage,6.35948
2017-02-12,HHS Region 7,Season peak week,2017-02-05
2017-02-12,HHS Region 7,Season onset,2016-12-25
2017-02-19,HHS Region 7,1 wk ahead,2.82773
2017-02-19,HHS Region 7,2 wk ahead,2.76664
2017-02-19,HHS Region 7,3 wk ahead,2.39066
2017-02-19,HHS Region 7,4 wk ahead,2.04061
2017-02-19,HHS Region 7,Season peak percentage,6.35948
2017-02-19,HHS Region 7,Season peak week,2017-02-05
2017-02-19,HHS Region 7,Season onset,2016-12-25
2017-02-26,HHS Region 7,1 wk ahead,2.76664
2017-02-26,HHS Region 7,2 wk ahead,2.39066
2017-02-26,HHS Region 7,3 wk ahead,2.04061
2017-02-26,HHS Region 7,4 wk ahead,1.69023
2017-02-26,HHS Region 7,Season peak percentage,6.35948
2017-02-26,HHS Region 7,Season peak week,2017-02-05
2017-02-26,HHS Region 7,Season onset,2016-12-25
2017-03-05,HHS Region 7,1 wk ahead,2.39066
2017-03-05,HHS Region 7,2 wk ahead,2.04061
2017-03-05,HHS Region 7,3 wk ahead,1.69023
2017-03-05,HHS Region 7,4 wk ahead,1.36816
2017-03-05,HHS Region 7,Season peak percentage,6.35948
2017-03-05,HHS Region 7,Season peak week,2017-02-05
2017-03-05,HHS Region 7,Season onset,2016-12-25
2017-03-12,HHS Region 7,1 wk ahead,2.04061
2017-03-12,HHS Region 7,2 wk ahead,1.69023
2017-03-12,HHS Region 7,3 wk ahead,1.36816
2017-03-12,HHS Region 7,4 wk ahead,0.972039
2017-03-12,HHS Region 7,Season peak percentage,6.35948
2017-03-12,HHS Region 7,Season peak week,2017-02-05
2017-03-12,HHS Region 7,Season onset,2016-12-25
2017-03-19,HHS Region 7,1 wk ahead,1.69023
2017-03-19,HHS Region 7,2 wk ahead,1.36816
2017-03-19,HHS Region 7,3 wk ahead,0.972039
2017-03-19,HHS Region 7,4 wk ahead,0.852059
2017-03-19,HHS Region 7,Season peak percentage,6.35948
2017-03-19,HHS Region 7,Season peak week,2017-02-05
2017-03-19,HHS Region 7,Season onset,2016-12-25
2017-03-26,HHS Region 7,1 wk ahead,1.36816
2017-03-26,HHS Region 7,2 wk ahead,0.972039
2017-03-26,HHS Region 7,3 wk ahead,0.852059
2017-03-26,HHS Region 7,4 wk ahead,0.760244
2017-03-26,HHS Region 7,Season peak percentage,6.35948
2017-03-26,HHS Region 7,Season peak week,2017-02-05
2017-03-26,HHS Region 7,Season onset,2016-12-25
2017-04-02,HHS Region 7,1 wk ahead,0.972039
2017-04-02,HHS Region 7,2 wk ahead,0.852059
2017-04-02,HHS Region 7,3 wk ahead,0.760244
2017-04-02,HHS Region 7,4 wk ahead,0.746471
2017-04-02,HHS Region 7,Season peak percentage,6.35948
2017-04-02,HHS Region 7,Season peak week,2017-02-05
2017-04-02,HHS Region 7,Season onset,2016-12-25
2017-04-09,HHS Region 7,1 wk ahead,0.852059
2017-04-09,HHS Region 7,2 wk ahead,0.760244
2017-04-09,HHS Region 7,3 wk ahead,0.746471
2017-04-09,HHS Region 7,4 wk ahead,0.439723
2017-04-09,HHS Region 7,Season peak percentage,6.35948
2017-04-09,HHS Region 7,Season peak week,2017-02-05
2017-04-09,HHS Region 7,Season onset,2016-12-25
2017-04-16,HHS Region 7,1 wk ahead,0.760244
2017-04-16,HHS Region 7,2 wk ahead,0.746471
2017-04-16,HHS Region 7,3 wk ahead,0.439723
2017-04-16,HHS Region 7,4 wk ahead,0.305088
2017-04-16,HHS Region 7,Season peak percentage,6.35948
2017-04-16,HHS Region 7,Season peak week,2017-02-05
2017-04-16,HHS Region 7,Season onset,2016-12-25
2017-04-23,HHS Region 7,1 wk ahead,0.746471
2017-04-23,HHS Region 7,2 wk ahead,0.439723
2017-04-23,HHS Region 7,3 wk ahead,0.305088
2017-04-23,HHS Region 7,4 wk ahead,0.159971
2017-04-23,HHS Region 7,Season peak percentage,6.35948
2017-04-23,HHS Region 7,Season peak week,2017-02-05
2017-04-23,HHS Region 7,Season onset,2016-12-25
2017-04-30,HHS Region 7,1 wk ahead,0.439723
2017-04-30,HHS Region 7,2 wk ahead,0.305088
2017-04-30,HHS Region 7,3 wk ahead,0.159971
2017-04-30,HHS Region 7,4 wk ahead,0.222973
2017-04-30,HHS Region 7,Season peak percentage,6.35948
2017-04-30,HHS Region 7,Season peak week,2017-02-05
2017-04-30,HHS Region 7,Season onset,2016-12-25
2017-05-07,HHS Region 7,1 wk ahead,0.305088
2017-05-07,HHS Region 7,2 wk ahead,0.159971
2017-05-07,HHS Region 7,3 wk ahead,0.222973
2017-05-07,HHS Region 7,4 wk ahead,0.170425
2017-05-07,HHS Region 7,Season peak percentage,6.35948
2017-05-07,HHS Region 7,Season peak week,2017-02-05
2017-05-07,HHS Region 7,Season onset,2016-12-25
2017-05-14,HHS Region 7,1 wk ahead,0.159971
2017-05-14,HHS Region 7,2 wk ahead,0.222973
2017-05-14,HHS Region 7,3 wk ahead,0.170425
2017-05-14,HHS Region 7,4 wk ahead,0.204266
2017-05-14,HHS Region 7,Season peak percentage,6.35948
2017-05-14,HHS Region 7,Season peak week,2017-02-05
2017-05-14,HHS Region 7,Season onset,2016-12-25
2017-05-21,HHS Region 7,1 wk ahead,0.222973
2017-05-21,HHS Region 7,2 wk ahead,0.170425
2017-05-21,HHS Region 7,3 wk ahead,0.204266
2017-05-21,HHS Region 7,4 wk ahead,0.100721
2017-05-21,HHS Region 7,Season peak percentage,6.35948
2017-05-21,HHS Region 7,Season peak week,2017-02-05
2017-05-21,HHS Region 7,Season onset,2016-12-25
2017-05-28,HHS Region 7,1 wk ahead,0.170425
2017-05-28,HHS Region 7,2 wk ahead,0.204266
2017-05-28,HHS Region 7,3 wk ahead,0.100721
2017-05-28,HHS Region 7,4 wk ahead,0.264192
2017-05-28,HHS Region 7,Season peak percentage,6.35948
2017-05-28,HHS Region 7,Season peak week,2017-02-05
2017-05-28,HHS Region 7,Season onset,2016-12-25
2017-06-04,HHS Region 7,1 wk ahead,0.204266
2017-06-04,HHS Region 7,2 wk ahead,0.100721
2017-06-04,HHS Region 7,3 wk ahead,0.264192
2017-06-04,HHS Region 7,4 wk ahead,0.191394
2017-06-04,HHS Region 7,Season peak percentage,6.35948
2017-06-04,HHS Region 7,Season peak week,2017-02-05
2017-06-04,HHS Region 7,Season onset,2016-12-25
2017-06-11,HHS Region 7,1 wk ahead,0.100721
2017-06-11,HHS Region 7,2 wk ahead,0.264192
2017-06-11,HHS Region 7,3 wk ahead,0.191394
2017-06-11,HHS Region 7,4 wk ahead,0.0792569
2017-06-11,HHS Region 7,Season peak percentage,6.35948
2017-06-11,HHS Region 7,Season peak week,2017-02-05
2017-06-11,HHS Region 7,Season onset,2016-12-25
2017-06-18,HHS Region 7,1 wk ahead,0.264192
2017-06-18,HHS Region 7,2 wk ahead,0.191394
2017-06-18,HHS Region 7,3 wk ahead,0.0792569
2017-06-18,HHS Region 7,4 wk ahead,0.0831066
2017-06-18,HHS Region 7,Season peak percentage,6.35948
2017-06-18,HHS Region 7,Season peak week,2017-02-05
2017-06-18,HHS Region 7,Season onset,2016-12-25
2017-06-25,HHS Region 7,1 wk ahead,0.191394
2017-06-25,HHS Region 7,2 wk ahead,0.0792569
2017-06-25,HHS Region 7,3 wk ahead,0.0831066
2017-06-25,HHS Region 7,4 wk ahead,0.186993
2017-06-25,HHS Region 7,Season peak percentage,6.35948
2017-06-25,HHS Region 7,Season peak week,2017-02-05
2017-06-25,HHS Region 7,Season onset,2016-12-25
2017-07-02,HHS Region 7,1 wk ahead,0.0792569
2017-07-02,HHS Region 7,2 wk ahead,0.0831066
2017-07-02,HHS Region 7,3 wk ahead,0.186993
2017-07-02,HHS Region 7,4 wk ahead,0.174172
2017-07-02,HHS Region 7,Season peak percentage,6.35948
2017-07-02,HHS Region 7,Season peak week,2017-02-05
2017-07-02,HHS Region 7,Season onset,2016-12-25
2017-07-09,HHS Region 7,1 wk ahead,0.0831066
2017-07-09,HHS Region 7,2 wk ahead,0.186993
2017-07-09,HHS Region 7,3 wk ahead,0.174172
2017-07-09,HHS Region 7,4 wk ahead,0.115888
2017-07-09,HHS Region 7,Season peak percentage,6.35948
2017-07-09,HHS Region 7,Season peak week,2017-02-05
2017-07-09,HHS Region 7,Season onset,2016-12-25
2017-07-16,HHS Region 7,1 wk ahead,0.186993
2017-07-16,HHS Region 7,2 wk ahead,0.174172
2017-07-16,HHS Region 7,3 wk ahead,0.115888
2017-07-16,HHS Region 7,4 wk ahead,0.112074
2017-07-16,HHS Region 7,Season peak percentage,6.35948
2017-07-16,HHS Region 7,Season peak week,2017-02-05
2017-07-16,HHS Region 7,Season onset,2016-12-25
2016-07-24,HHS Region 8,1 wk ahead,0.331639
2016-07-24,HHS Region 8,2 wk ahead,0.389203
2016-07-24,HHS Region 8,3 wk ahead,0.379123
2016-07-24,HHS Region 8,4 wk ahead,0.564038
2016-07-24,HHS Region 8,Season peak percentage,2.72703
2016-07-24,HHS Region 8,Season peak week,2017-02-12
2016-07-24,HHS Region 8,Season onset,2016-12-18
2016-07-31,HHS Region 8,1 wk ahead,0.389203
2016-07-31,HHS Region 8,2 wk ahead,0.379123
2016-07-31,HHS Region 8,3 wk ahead,0.564038
2016-07-31,HHS Region 8,4 wk ahead,0.831985
2016-07-31,HHS Region 8,Season peak percentage,2.72703
2016-07-31,HHS Region 8,Season peak week,2017-02-12
2016-07-31,HHS Region 8,Season onset,2016-12-18
2016-08-07,HHS Region 8,1 wk ahead,0.379123
2016-08-07,HHS Region 8,2 wk ahead,0.564038
2016-08-07,HHS Region 8,3 wk ahead,0.831985
2016-08-07,HHS Region 8,4 wk ahead,0.637444
2016-08-07,HHS Region 8,Season peak percentage,2.72703
2016-08-07,HHS Region 8,Season peak week,2017-02-12
2016-08-07,HHS Region 8,Season onset,2016-12-18
2016-08-14,HHS Region 8,1 wk ahead,0.564038
2016-08-14,HHS Region 8,2 wk ahead,0.831985
2016-08-14,HHS Region 8,3 wk ahead,0.637444
2016-08-14,HHS Region 8,4 wk ahead,0.842631
2016-08-14,HHS Region 8,Season peak percentage,2.72703
2016-08-14,HHS Region 8,Season peak week,2017-02-12
2016-08-14,HHS Region 8,Season onset,2016-12-18
2016-08-21,HHS Region 8,1 wk ahead,0.831985
2016-08-21,HHS Region 8,2 wk ahead,0.637444
2016-08-21,HHS Region 8,3 wk ahead,0.842631
2016-08-21,HHS Region 8,4 wk ahead,0.784745
2016-08-21,HHS Region 8,Season peak percentage,2.72703
2016-08-21,HHS Region 8,Season peak week,2017-02-12
2016-08-21,HHS Region 8,Season onset,2016-12-18
2016-08-28,HHS Region 8,1 wk ahead,0.637444
2016-08-28,HHS Region 8,2 wk ahead,0.842631
2016-08-28,HHS Region 8,3 wk ahead,0.784745
2016-08-28,HHS Region 8,4 wk ahead,0.53557
2016-08-28,HHS Region 8,Season peak percentage,2.72703
2016-08-28,HHS Region 8,Season peak week,2017-02-12
2016-08-28,HHS Region 8,Season onset,2016-12-18
2016-09-04,HHS Region 8,1 wk ahead,0.842631
2016-09-04,HHS Region 8,2 wk ahead,0.784745
2016-09-04,HHS Region 8,3 wk ahead,0.53557
2016-09-04,HHS Region 8,4 wk ahead,0.774099
2016-09-04,HHS Region 8,Season peak percentage,2.72703
2016-09-04,HHS Region 8,Season peak week,2017-02-12
2016-09-04,HHS Region 8,Season onset,2016-12-18
2016-09-11,HHS Region 8,1 wk ahead,0.784745
2016-09-11,HHS Region 8,2 wk ahead,0.53557
2016-09-11,HHS Region 8,3 wk ahead,0.774099
2016-09-11,HHS Region 8,4 wk ahead,0.911285
2016-09-11,HHS Region 8,Season peak percentage,2.72703
2016-09-11,HHS Region 8,Season peak week,2017-02-12
2016-09-11,HHS Region 8,Season onset,2016-12-18
2016-09-18,HHS Region 8,1 wk ahead,0.53557
2016-09-18,HHS Region 8,2 wk ahead,0.774099
2016-09-18,HHS Region 8,3 wk ahead,0.911285
2016-09-18,HHS Region 8,4 wk ahead,0.932084
2016-09-18,HHS Region 8,Season peak percentage,2.72703
2016-09-18,HHS Region 8,Season peak week,2017-02-12
2016-09-18,HHS Region 8,Season onset,2016-12-18
2016-09-25,HHS Region 8,1 wk ahead,0.774099
2016-09-25,HHS Region 8,2 wk ahead,0.911285
2016-09-25,HHS Region 8,3 wk ahead,0.932084
2016-09-25,HHS Region 8,4 wk ahead,0.831681
2016-09-25,HHS Region 8,Season peak percentage,2.72703
2016-09-25,HHS Region 8,Season peak week,2017-02-12
2016-09-25,HHS Region 8,Season onset,2016-12-18
2016-10-02,HHS Region 8,1 wk ahead,0.911285
2016-10-02,HHS Region 8,2 wk ahead,0.932084
2016-10-02,HHS Region 8,3 wk ahead,0.831681
2016-10-02,HHS Region 8,4 wk ahead,0.506499
2016-10-02,HHS Region 8,Season peak percentage,2.72703
